main_category,code,url,product_name,nutrition_grade_fr,energy,proteins,stores_y
Fruit juices,26033594,https://fr.openfoodfacts.org/produit/26033594/100-pur-jus-orange-pur-fruit,100% pur jus orange,c,172,0.7,Aldi
Fruit juices,5400112353004,https://fr.openfoodfacts.org/produit/5400112353004/jus-de-pamplemousse-rose-avec-pulpe-delhaize,Jus de pamplemousse rose avec pulpe,b,138,0.5,Delhaize
Fruit juices,26006796,https://fr.openfoodfacts.org/produit/26006796/100-pur-jus-d-orange-avec-pulpe-fruima,100% pur jus d'Orange avec pulpe,c,176,0.7,-
Fruit juices,3123349015959,https://fr.openfoodfacts.org/produit/3123349015959/le-pur-jus-multifruits-joker,Le pur jus multifruits,b,163,0.5,-
Fruit juices,30895775,https://fr.openfoodfacts.org/produit/30895775/le-pur-jus-d-orange-sans-pulpe-joker,Le pur jus d orange sans pulpe,-,-,-,-
Fruit juices,2000000112141,https://fr.openfoodfacts.org/produit/2000000112141/pom-en-jus-100-pur-jus-de-pommes-monovarietales-les-pomes,POM' EN JUS 100% PUR JUS DE POMMES MONOVARIÉTALES,c,201,0,GRANDE DISTRIBUTION
Fruit juices,3256225269846,https://fr.openfoodfacts.org/produit/3256225269846/pur-jus-d-orange-u,Pur jus d'orange,b,146,0.6,-
Fruit juices,3560071182229,https://fr.openfoodfacts.org/produit/3560071182229/jus-d-orange-sans-pulpe-carrefour,Jus d'orange sans pulpe,d,163,0.7,Carrefour
Fruit juices,5052910759214,https://fr.openfoodfacts.org/produit/5052910759214/pure-squeezed-orange-juice-smooth-not-from-concentrate-tesco,Pure Squeezed Orange Juice Smooth Not From Concentrate,c,180,0.6,Tesco
Fruit juices,3250391900756,https://fr.openfoodfacts.org/produit/3250391900756/100-pur-jus-rouge-velours-paquito,100% Pur Jus  Rouge Velours,d,259,0.5,Intermarché
Fruit juices,20254155,https://fr.openfoodfacts.org/produit/20254155/jus-d-orange-presse-avec-pulpe-solevita,Solevita orange pur fruit pressé avec pulpe,c,184,0.7,Lidl
Fruit juices,3250390394242,https://fr.openfoodfacts.org/produit/3250390394242/100-pur-jus-multifruits-paquito,100% pur jus multifruits,c,205,0.5,-
Fruit juices,3123340008035,https://fr.openfoodfacts.org/produit/3123340008035/jus-d-orange-sans-pulpe-pressee-joker,Jus d orange sans pulpe pressée,c,184,0.7,Carrefour planet
Fruit juices,3123340008035,https://fr.openfoodfacts.org/produit/3123340008035/jus-d-orange-sans-pulpe-pressee-joker,Jus d orange sans pulpe pressée,c,184,0.7,carrefour
Fruit juices,15569634,https://fr.openfoodfacts.org/produit/15569634/pur-jus-orange-jafaden,Pur jus orange,c,159,0.01,-
Fruit juices,5410186465060,https://fr.openfoodfacts.org/produit/5410186465060/jus-d-orange-mandarine-tropicana,Jus d'orange mandarine,-,201,0.9,
Fruit juices,3045320104387,https://fr.openfoodfacts.org/produit/3045320104387/100-pur-jus-oranges-pressees-andros,100% pur jus oranges pressées,c,205,0.7,-
Fruit juices,5410188007091,https://fr.openfoodfacts.org/produit/5410188007091/orange-avec-pulpe-pure-premium-100-pur-jus-tropicana,"Orange avec pulpe, pure premium 100% pur jus",c,176,0.8,Distributeur
Fruit juices,5410188007091,https://fr.openfoodfacts.org/produit/5410188007091/orange-avec-pulpe-pure-premium-100-pur-jus-tropicana,"Orange avec pulpe, pure premium 100% pur jus",c,176,0.8, Magasins U
Fruit juices,3222472310341,https://fr.openfoodfacts.org/produit/3222472310341/jus-d-orange-pressees-casino,Jus d'orange pressées,c,197,1.1,-
Fruit juices,3760099400286,https://fr.openfoodfacts.org/produit/3760099400286/le-garde-du-corps-yumi,Le Garde du Corps,c,305,1.6,
Fruit juices,3257981174412,https://fr.openfoodfacts.org/produit/3257981174412/100-pur-jus-multifruits-cora,100% Pur Jus Multifruits,d,408,0.6,Cora
Fruit juices,3263857091622,https://fr.openfoodfacts.org/produit/3263857091622/pur-jus-orange-sans-pulpe-leader-price,Pur Jus Orange sans pulpe,c,176,1,Leader Price
Sweetened beverages,3256220023931,https://fr.openfoodfacts.org/produit/3256220023931/pur-jus-de-pomme-u-bio,Pur jus de pomme,c,190,0.1,Super U
Sweetened beverages,3256220023931,https://fr.openfoodfacts.org/produit/3256220023931/pur-jus-de-pomme-u-bio,Pur jus de pomme,c,190,0.1,Magasins U
Fruit juices,3505931101101,https://fr.openfoodfacts.org/produit/3505931101101/le-pur-jus-artisanal-de-poire-ferme-bio-margerie,Le pur jus artisanal de poire,c,226,0.5,Magasins Bio
Fruit juices,5052910758927,https://fr.openfoodfacts.org/produit/5052910758927/pineapple-juice-not-from-concentrate-tesco,Pineapple Juice Not From Concentrate,c,209,0.4,
Fruit juices,3564700487600,https://fr.openfoodfacts.org/produit/3564700487600/pur-jus-de-mandarine-bk-jafaden,Pur jus de mandarine bk,c,197,0.6,Leclerc
Fruit juices,3289196100245,https://fr.openfoodfacts.org/produit/3289196100245/pur-jus-d-ananas-le-verger-bio,Pur jus d'ananas,c,167,0,
Fruit juices,3760121211460,https://fr.openfoodfacts.org/produit/3760121211460/100-pur-jus-raisin-rouge-biocoop,100% pur jus raisin rouge,e,272,0.2,Biocoop
Fruit juices,20206390,https://fr.openfoodfacts.org/produit/20206390/pur-jus-de-raisin-rea,Traubensaft,e,281,0.2,Norma
Fruit juices,3760136840105,https://fr.openfoodfacts.org/produit/3760136840105/jus-de-raisins-100-fruits-somail,Jus de raisins 100% fruits,-,-,-,
Fruit juices,65610534,https://fr.openfoodfacts.org/produit/65610534/100-pur-jus-multifruits-bio-village,100% pur jus Multifruits,c,201,0,-
Fruit juices,3564700625477,https://fr.openfoodfacts.org/produit/3564700625477/100-pur-jus-de-pamplemousse-rose-avec-pulpe-jafaden,100% Pur jus de pamplemousse rose avec pulpe,b,146,0.7,Leclerc
Fruit juices,3222475121319,https://fr.openfoodfacts.org/produit/3222475121319/100-pur-jus-pomme-casino,100% pur jus pomme,c,184,0,-
Fruit juices,5410046190521,https://fr.openfoodfacts.org/produit/5410046190521/pamplemousses-roses-presses-100-fruit-sans-sucres-ajoutes-1l-materne,"Pamplemousses Roses Pressés, 100% Fruit Sans Sucres Ajoutés, 1L",b,146,0.5,Delhaize
Fruit juices,3596710007264,https://fr.openfoodfacts.org/produit/3596710007264/100-pur-jus-orange-pressee-avec-pulpe-auchan,100 % Pur Jus Orange pressée (Avec Pulpe),c,176,0.7,Géant Casino
Fruit juices,3596710007264,https://fr.openfoodfacts.org/produit/3596710007264/100-pur-jus-orange-pressee-avec-pulpe-auchan,100 % Pur Jus Orange pressée (Avec Pulpe),c,176,0.7,Auchan
Fruit juices,3258561421445,https://fr.openfoodfacts.org/produit/3258561421445/belle-france-jus-d-orange-de-floride-avec-pulpe,Belle France jus d'orange de Floride avec pulpe,c,172,0.7,
Fruit juices,3560071180768,https://fr.openfoodfacts.org/produit/3560071180768/pur-jus-orange-mangue-passion-carrefour-selection,Pur jus Orange Mangue Passion,c,192,0.6,
Fruit juices,3608580002611,https://fr.openfoodfacts.org/produit/3608580002611/oranges-pressees-andros,Oranges Pressées,c,205,0.7,Franprix
Fruit juices,3608580002611,https://fr.openfoodfacts.org/produit/3608580002611/oranges-pressees-andros,Oranges Pressées,c,205,0.7, Magasins U
Fruit juices,20396886,https://fr.openfoodfacts.org/produit/20396886/jus-d-orange-presse-sans-pulpe-solevita,Jus d'orange pressé sans pulpe,c,188,0.8,Lidl
Fruit juices,5601151973189,https://fr.openfoodfacts.org/produit/5601151973189/compal-laranja,Compal - Laranja,d,808,0.6,-
Fruit juices,8422174009085,https://fr.openfoodfacts.org/produit/8422174009085/pressed-apple-tropicana,Pressed apple,c,188,0.2,
Fruit juices,3439497006313,https://fr.openfoodfacts.org/produit/3439497006313/pur-jus-de-pomme-rochambeau,Pur jus de pomme,c,176,0.1,Metro
Fruit juices,3596710474585,https://fr.openfoodfacts.org/produit/3596710474585/pur-jus-d-orange-sans-pulpe-auchan,Pur Jus D'orange sans pulpe,-,-,-,Auchan
Fruit juices,3478920007442,https://fr.openfoodfacts.org/produit/3478920007442/jus-d-orange-frais-presse-leclerc,Jus d'orange frais pressé,-,-,-,-
Fruit juices,3263856480519,https://fr.openfoodfacts.org/produit/3263856480519/100-pur-jus-de-pommes-franprix,100% Pur jus de pommes,c,170,0,Franprix
Fruit juices,3030400013000,https://fr.openfoodfacts.org/produit/3030400013000/jus-de-pomme-kan-ar-mor-la-cidrerie-de-tromelin,Jus de Pomme Kan Ar Mor,-,-,-,ESAT Kan Ar Mor
Fruit juices,3030400013000,https://fr.openfoodfacts.org/produit/3030400013000/jus-de-pomme-kan-ar-mor-la-cidrerie-de-tromelin,Jus de Pomme Kan Ar Mor,-,-,-,Cidrerie de Tromelin
Fruit juices,3030400013000,https://fr.openfoodfacts.org/produit/3030400013000/jus-de-pomme-kan-ar-mor-la-cidrerie-de-tromelin,Jus de Pomme Kan Ar Mor,-,-,-,Netto
Fruit juices,3030400013000,https://fr.openfoodfacts.org/produit/3030400013000/jus-de-pomme-kan-ar-mor-la-cidrerie-de-tromelin,Jus de Pomme Kan Ar Mor,-,-,-,Leclerc
Fruit juices,3030400013000,https://fr.openfoodfacts.org/produit/3030400013000/jus-de-pomme-kan-ar-mor-la-cidrerie-de-tromelin,Jus de Pomme Kan Ar Mor,-,-,-,E.Leclerc
Fruit juices,3030400013000,https://fr.openfoodfacts.org/produit/3030400013000/jus-de-pomme-kan-ar-mor-la-cidrerie-de-tromelin,Jus de Pomme Kan Ar Mor,-,-,-,Intermarché
Fruit juices,3030400013000,https://fr.openfoodfacts.org/produit/3030400013000/jus-de-pomme-kan-ar-mor-la-cidrerie-de-tromelin,Jus de Pomme Kan Ar Mor,-,-,-,ESAT du Cap Sizun
Fruit juices,3596710449118,https://fr.openfoodfacts.org/produit/3596710449118/jus-d-orange-avec-plupes-100-pur-jus-jafaden,Jus d'orange avec plupes 100% pur jus,-,-,-,
Fruit juices,2263835445400,https://fr.openfoodfacts.org/produit/2263835445400/pur-jus-de-pomme-leader-price,Pur jus de pomme,c,192,1,
Fruit juices,13683368,https://fr.openfoodfacts.org/produit/13683368/pur-jus-d-orange-sanguine-de-sicile-pressee-avec-pulpe-leader-price,Pur jus d'orange sanguine de Sicile pressée avec pulpe,c,197,0.3,
Fruit juices,2263835453368,https://fr.openfoodfacts.org/produit/2263835453368/100-pur-jus-d-orange-leader-price,100% pur jus d'orange,c,176,0.6,-
Fruit juices,2263836721718,https://fr.openfoodfacts.org/produit/2263836721718/pur-jus-d-orange-sanguine-de-sicile-avec-pulpe-leader-price,Pur jus d'orange sanguine de Sicile avec pulpe,c,197,0.3,
Fruit juices,3263856481004,https://fr.openfoodfacts.org/produit/3263856481004/100-pur-jus-d-orange-franprix,100% Pur Jus d'orange,c,167,0.7,-
Fruit juices,4104420206274,https://fr.openfoodfacts.org/produit/4104420206274/jus-de-poire-alnatura,Jus de poire,c,184,0.5,
Fruit juices,8437011701077,https://fr.openfoodfacts.org/produit/8437011701077/orange-presse-a-jus,Orange pressé à Jus,-,-,-,-
Fruit juices,3760033181745,https://fr.openfoodfacts.org/produit/3760033181745/pur-jus-de-pommes-poires-biologiques,Pur jus de pommes-poires biologiques,-,-,-,
Fruit juices,3502110006806,https://fr.openfoodfacts.org/produit/3502110006806/jus-d-orange-sans-pulpe-tropicana,Jus d'Orange sans Pulpe,c,201,0.8,
Fruit juices,3222473960262,https://fr.openfoodfacts.org/produit/3222473960262/100-pur-jus-orange-mandarine-raisin-avec-pulpe-flash-pasteurise-casino,100% Pur Jus Orange Mandarine Raisin avec pulpe - Flash pasteurisé,d,213,0.5,Casino
Fruit juices,3229820793061,https://fr.openfoodfacts.org/produit/3229820793061/jus-orange-carotte-citron-bjorg,Jus Orange Carotte Citron,b,184,0.5,Magasins U
Fruit juices,3447870001084,https://fr.openfoodfacts.org/produit/3447870001084/pomme-citron-pur-jus-les-vergers-de-la-manse,Pomme Citron pur jus,c,176,0.5,-
Fruit juices,3770006565168,https://fr.openfoodfacts.org/produit/3770006565168/jus-100-oranges-pressees-avec-pulpe-juste-presse,Jus 100% Oranges Pressées avec Pulpe,c,225,0.5,
Fruit juices,2000260025919,https://fr.openfoodfacts.org/produit/2000260025919/orange-pressee-ici,Orange pressée ici,-,-,-,-
Fruit juices,3608580002635,https://fr.openfoodfacts.org/produit/3608580002635/jus-clementines-pressees-andros,Jus Clémentines pressées,c,184,0.7,Franprix
Fruit juices,3580283512256,https://fr.openfoodfacts.org/produit/3580283512256/douceur-de-fruits-sans-marque,Douceur de Fruits,d,218,0.5,
Fruit juices,26001173,https://fr.openfoodfacts.org/produit/26001173/100-pour-jus-multifruits-sans-pulpe-pur-fruit,100%pour jus multifruits sans pulpe,c,192,0.5,
Fruit juices,3700036906808,https://fr.openfoodfacts.org/produit/3700036906808/pur-jus-multifruits-naturalia,Pur jus multifruits,c,201,3,
Fruit juices,3596710743261,https://fr.openfoodfacts.org/produit/3596710743261/jus-d-orange-100-pur-jus-avec-pulpe-auchan,Jus d'orange 100% pur jus avec pulpe,c,176,0.7,Auchan
Fruit juices,3250391176342,https://fr.openfoodfacts.org/produit/3250391176342/100-pur-jus-douceur-du-matin-paquito,100% pur jus Douceur du matin,c,201,0.8,Intermarché
Fruit juices,3222475716720,https://fr.openfoodfacts.org/produit/3222475716720/100-pur-jus-pomme-bio-refrigere-casino-bio,100% Pur Jus Pomme BIO réfrigéré,c,170,0,casino
Fruit juices,3222473274499,https://fr.openfoodfacts.org/produit/3222473274499/100-pur-jus-carotte-naturellement-riche-en-vitamine-a-casino,100 % Pur jus carotte naturellement riche en vitamine A,b,106,0.6,Casino
Fruit juices,3760004450047,https://fr.openfoodfacts.org/produit/3760004450047/jus-de-pomme-val-de-cassel-pommeraie-d-oxelaere,Jus de pomme Val de Cassel,c,176,0.1,
Fruit juices,3560070215713,https://fr.openfoodfacts.org/produit/3560070215713/pour-jus-multifruits-carrefour,Pour Jus Multifruits,c,188,0,Carrefour
Fruit juices,3608580827689,https://fr.openfoodfacts.org/produit/3608580827689/oranges-pressees-andros,Oranges pressées,c,205,0.7,
Fruit juices,3045320104837,https://fr.openfoodfacts.org/produit/3045320104837/orange-pressees-andros,Orange Pressées,c,201,0.7,
Fruit juices,3168930159056,https://fr.openfoodfacts.org/produit/3168930159056/tropicana-bio-100-pur-jus-pomme-abricot,Tropicana BIO 100% pur jus pomme abricot,c,209,0.5,Carrefour market
Fruit juices,3596710007233,https://fr.openfoodfacts.org/produit/3596710007233/100-pur-jus-pomme-auchan,100 % Pur Jus pomme,c,184,0.5,Simply
Fruit juices,3596710007233,https://fr.openfoodfacts.org/produit/3596710007233/100-pur-jus-pomme-auchan,100 % Pur Jus pomme,c,184,0.5, Auchan
Fruit juices,3596710366507,https://fr.openfoodfacts.org/produit/3596710366507/pur-jus-de-pomme-rik-rok,Pur Jus de Pomme,c,176,0.1,Auchan
Fruit juices,3289196500083,https://fr.openfoodfacts.org/produit/3289196500083/jus-de-clementine-vitamont,Jus de clémentine,c,180,0,
Fruit juices,26034195,https://fr.openfoodfacts.org/produit/26034195/100-pur-jus-ananas-pur-fruit,100% pur jus ananas,d,213,0.5,
Fruit juices,3045320104691,https://fr.openfoodfacts.org/produit/3045320104691/100-pur-jus-de-raisins-presses-andros,100% pur jus de Raisins pressés,e,272,0.2,
Fruit juices,3770012793128,https://fr.openfoodfacts.org/produit/3770012793128/manon-jus-de-pomme-terre-a-terre,Manon Jus de Pomme,c,180,0.2,
Fruit juices,3760003590003,https://fr.openfoodfacts.org/produit/3760003590003/jus-de-pomme-les-vergers-de-la-menardiere,Jus de pomme,-,-,-,
Fruit juices,3760262530093,https://fr.openfoodfacts.org/produit/3760262530093/pur-jus-raisin,,-,-,-,
Fruit juices,3770013226038,https://fr.openfoodfacts.org/produit/3770013226038/jus-de-pomme-les-bio-vergers,Jus de pomme,-,-,-,
Fruit juices,3760251920232,https://fr.openfoodfacts.org/produit/3760251920232/pommes-et-poires-verger-pelanne,Pommes et poires,c,197,0.5,
Fruit juices,3760142310098,https://fr.openfoodfacts.org/produit/3760142310098/pur-jus-de-pomme-scea-le-perussier-84170-monteux,Pur jus de pomme,c,201,0.5,
Fruit juices,3250390880479,https://fr.openfoodfacts.org/produit/3250390880479/100-pur-jus-pomme-paquito,100% Pur jus Pomme,c,204,0,Intermarché
Fruit juices,3263855095615,https://fr.openfoodfacts.org/produit/3263855095615/100-pur-jus-pomme-bio-franprix,100% Pur Jus Pomme Bio,c,184,0,Franprix
Fruit juices,3168930156833,https://fr.openfoodfacts.org/produit/3168930156833/ananas-presse-tropicana,Ananas presse,c,176,0.5,
Fruit juices,130220186003,https://fr.openfoodfacts.org/produit/130220186003/pur-jus-de-pomme-les-vergers-de-meteren,Pur jus de pomme,d,268,0.01,
Fruit juices,3222476446657,https://fr.openfoodfacts.org/produit/3222476446657/100-pur-jus-pommes-de-bretagne-casino-ca-vient-d-ici,100% pur jus pommes de Bretagne,c,204,0,Géant
Fruit juices,3222476446657,https://fr.openfoodfacts.org/produit/3222476446657/100-pur-jus-pommes-de-bretagne-casino-ca-vient-d-ici,100% pur jus pommes de Bretagne,c,204,0, Casino
Fruit juices,3596710480036,https://fr.openfoodfacts.org/produit/3596710480036/cocktail-de-fruits-pomme-peche-poire-auchan,Cocktail de fruits Pomme Pêche Poire,c,204,0.5,
Fruit juices,3564709002736,https://fr.openfoodfacts.org/produit/3564709002736/pur-jus-de-pomme-de-bretagne-nos-regions-ont-du-talent,Pur jus de pomme de Bretagne,c,197,0.1,Leclerc
Fruit juices,2000000111000,https://fr.openfoodfacts.org/produit/2000000111000/jus-de-pomme-bovet,Jus de pomme,-,-,-,
Fruit juices,20055172,https://fr.openfoodfacts.org/produit/20055172/pur-jus-multifruits-bio-solevita,Pur jus multifruits Bio,c,201,0.5,-
Fruit juices,3596710460625,https://fr.openfoodfacts.org/produit/3596710460625/pur-jus-mandarine-nectarine-auchan,Pur jus mandarine nectarine,c,163,0.5,Auchan
Fruit juices,3256224765363,https://fr.openfoodfacts.org/produit/3256224765363/pur-jus-d-orange-de-raisin-et-de-fruit-de-la-passion-u,Pur jus d'orange de raisin et de fruit de la passion,c,171,0.6,Magasins U
Fruit juices,3256224238355,https://fr.openfoodfacts.org/produit/3256224238355/pur-jus-orange-poire-clementine-u,Pur jus orange poire clémentine,c,209,0.6,U Express
Fruit juices,3256224238355,https://fr.openfoodfacts.org/produit/3256224238355/pur-jus-orange-poire-clementine-u,Pur jus orange poire clémentine,c,209,0.6,Magasins U
Fruit juices,3256224239109,https://fr.openfoodfacts.org/produit/3256224239109/pur-jus-orange-mangue-goyave-u,Pur jus orange mangue goyave,d,228,0.6,U Express
Fruit juices,3256224239109,https://fr.openfoodfacts.org/produit/3256224239109/pur-jus-orange-mangue-goyave-u,Pur jus orange mangue goyave,d,228,0.6,Magasins U
Fruit juices,3256224239017,https://fr.openfoodfacts.org/produit/3256224239017/pur-jus-orange-ananas-peche-u,Pur jus orange ananas pêche,c,216,0.6,Magasins U
Fruit juices,3256224239796,https://fr.openfoodfacts.org/produit/3256224239796/pur-jus-orange-abricot-kiwi-u,Pur jus orange abricot kiwi,d,232,0.6,U Express
Fruit juices,3256224239796,https://fr.openfoodfacts.org/produit/3256224239796/pur-jus-orange-abricot-kiwi-u,Pur jus orange abricot kiwi,d,232,0.6, Magasins U
Fruit juices,3256227248368,https://fr.openfoodfacts.org/produit/3256227248368/pur-jus-clementine-orange-raisin-u,Pur jus clémentine orange raisin,c,203,0.6,Magasins U
Fruit juices,3256227108488,https://fr.openfoodfacts.org/produit/3256227108488/jus-de-fruits-eclat-raisin-pomme-aloe-vera-rose-u-enseigne,"Jus de fruits ""éclat"" raisin pomme aloé vera rose",d,238,0.5,super  u
Fruit juices,3256222643922,https://fr.openfoodfacts.org/produit/3256222643922/pur-jus-orange-mandarine-raisin-blanc-u,Pur jus orange mandarine raisin blanc,d,222,0.5,U
Fruit juices,3256222643922,https://fr.openfoodfacts.org/produit/3256222643922/pur-jus-orange-mandarine-raisin-blanc-u,Pur jus orange mandarine raisin blanc,d,222,0.5,Magasins U
Fruit juices,3256226385682,https://fr.openfoodfacts.org/produit/3256226385682/pur-jus-d-orange-sans-pulpe-u,Pur jus d'orange sans pulpe,c,201,0.5,Super U
